created_at,text,sentiment,processed_text
2025-11-23 11:30:13+00:00,Laaah yang penting makan siang gratis! Gak perlu berkualitas pendidikan indon ini,0,laah penting makan siang gratis tidak perlu kualitas didik indon
2025-07-19 07:02:31+00:00,Momen Anak SD di Pulau Terpencil Riau Antusias Sambut Kedatangan Perdana Makan Bergizi Gratis Riau - Siswa berseragam putih merah berlarian berteriak riang dan bertepuk tangan menyambut kedatangan mobil yang membawa paket makan bergizi gratis (MBG). Lanjutka MBG,1,momen anak pulau pencil riau antusias sambut datang perdana makan gizi gratis riau siswa seragam putih merah lari teriak riang tepuk tangan sambut datang mobil bawa paket makan gizi gratis mbg lanjutka mbg
2025-11-05 14:00:12+00:00,Genosida berkedok mbg,0,genosida kedok mbg
2025-11-30 03:04:42+00:00,Meski banyak di hujat di protes sama kubu keok tp program MBG sangat bermanfaat Saat banjir melumpuhkan banyak akses SPPG dapur MBG hadir menguatkan warga dengan suplai makanan bergizi. Kerja senyap tapi berdampak besar untuk pemulihan bersama.,1,meski banyak hujat protes sama kubu keok program mbg sangat manfaat banjir lumpuh banyak akses sppg dapur mbg hadir kuat warga suplai makan gizi kerja senyap dampak besar pulih sama
2025-11-28 03:57:43+00:00,Dari Bencana di Aceh MBG ternyata punya fungsi lain yaitu untuk jadi logistik utama memberikan makanan dalam tempo secepat-cepatnya kepada sebanyak mungkin korban bencana alam. Jadi MBG itu bisa buat keadaan darurat dalam menyuplai makanan kepada korban bencana dan karena,1,bencana aceh mbg nyata punya fungsi jadi logistik utama beri makan tempo cepat cepat banyak mungkin korban bencana alam jadi mbg buat ada darurat suplai makan korban bencana
2025-11-30 11:59:51+00:00,@QianzyZ saya tdk setuju jika dalam bentuk uang jika bentuk uang justru tdk menyelesaikan masalah justru makan siang gratis itu yg bisa menyelesaikan persoalan di sekolah hanya mental bisnis dan yg mata duitan yg menganggao mbg bermasalah,1,tidak tuju bentuk uang bentuk uang justru tidak selesai masalah justru makan siang gratis selesai soal sekolah mental bisnis mata duit menganggao mbg masalah
2025-11-05 23:29:19+00:00,kalo ngekomplen ttg mbg takut ada yg ngamuk lupa wkwkwkwkkw,0,ngekomplen ttg mbg takut ngamuk lupa wkwkwkwkkw
2025-11-28 13:21:17+00:00,YA TUHANN INI DI ACARA BI PRABOWO MASIH SEMPET-SEMPETNYA OMONGIN SOAL MBG WITH LATEST TODAY'S DATA DAN PUJI KEPALA BGN PAK 174 ORANG MENINGGAL DUNIA DI ACEH SUMUT DAN SUMBAR!,0,tuhann acara prabowo sempet sempetnya omongin soal mbg with latest today data puji kepala bgn pak orang tinggal dunia aceh sumut sumbar
2025-11-05 03:00:08+00:00,Pemerintahan Prabowo Gibran menempatkan Makan Bergizi Gratis sebagai prioritas utama. Tak hanya konsep tapi gerakan nyata lintas kementerian yang bahu membahu mensukseskan program ini demi anak-anak Indonesia yang sehat dan masa depan bangsa yang gemilang,1,perintah prabowo gibran tempat makan gizi gratis prioritas utama tak konsep gera nyata lintas menteri bahu bahu sukses program anak anak indonesia sehat masa depan bangsa gemilang
2025-11-05 10:50:09+00:00,Salah satu program paling mubazir di dunia tujuan awalnya mengurangi stunting &gt;Implementasi: MBG siswa SD-SMA/K &gt;Stunting: cuma bisa dicegah ketika masa 1.000 hari (3 tahun) dari perut ibu (dalam kandungan) &gt; Hasil: mengurangi stunting Keracunan Korupsi Kenyang,0,salah satu program paling mubazir dunia tuju awal kurang stunting implementasi mbg siswa sma stunting cegah masa hari tahun perut ibu kandung hasil kurang stunting racun korupsi kenyang
2025-11-05 03:05:10+00:00,Menko Pangan menegaskan program Makan Bergizi Gratis (MBG) bukan hanya menyehatkan anak bangsa tapi juga menggerakkan ekonomi desa. Dari peternak petani hingga pelaku UMKM lokal ikut tumbuh bersama,1,menko pangan tegas program makan gizi gratis mbg bukan sehat anak bangsa gerak ekonomi desa ternak tani hingga laku umkm lokal ikut tumbuh sama
2025-11-05 23:07:17+00:00,Santap MBG Soto Ayam 20 Siswa SD di Weru Cirebon Keracunan  #KeracunanMBG #Cirebon #Ciayumajakuning,0,santap mbg soto ayam siswa weru cirebon racun
2025-12-01 04:44:16+00:00,kasus keracunan MBG terjadi di SDN Meruya Selatan,0,kasus racun mbg jadi sdn meruya selatan
2025-11-05 11:57:59+00:00,Kementerian Sosial (Kemensos) mengusulkan perluasan program Makan Bergizi Gratis (MBG) yang secara spesifik menyasar kelompok rentan yaitu penyandang disabilitas dan lansia. Menteri Sosial (Mensos) menyebut program ini kemungkinan besar akan mulai dijalankan pada tahun depan,1,menteri sosial kemensos usul luas program makan gizi gratis mbg spesifik sasar kelompok rentan sandang disabilitas lansia menteri sosial mensos sebut program mungkin besar mulai jalan tahun depan
2025-11-05 09:58:09+00:00,Badan Gizi Nasional (BGN) memberikan apresiasi kepada Polri atas langkah cepat dan sigap dalam mengungkap dugaan produksi ompreng Makan Bergizi Gratis (MBG) palsu di sebuah ruko kawasan Jakarta Utara.,1,badan gizi nasional bgn beri apresiasi polri atas langkah cepat sigap ungkap duga produksi ompreng makan gizi gratis mbg palsu buah ruko kawasan jakarta utara
2025-07-19 07:02:31+00:00,Program Makan Bergizi Gratis Merupakan Bukti Komitmen Pembangunan SDM Indonesia Emas,1,program makan gizi gratis rupa bukti komitmen bangun sdm indonesia emas
2025-11-05 10:53:21+00:00,Siswa2 nih banyak yang seneng banget sama program mbg soalnya bisa nabung kalo ga ya jadi bisa makan enak,1,banyak senang sangat sama program mbg soal nabung tidak jadi makan enak
2025-11-29 23:50:15+00:00,@susipudjiastuti @prabowo Buu yang jelas MBG banyak kasus keracunan aj ga ada tindakan apapun untuk investigasinya. Aplg ini uda bertahun terjadi perusakan hutan seperti ini bu. Apa yg bsa diharapkan bu ngga ada,0,buu jelas mbg banyak kasus racun tidak tindak apa investigasi uda tahun jadi rusa hutan apa harap tidak
2025-11-05 03:35:36+00:00,Pemerintah mulai gerak cepat! Pelaksanaan Program Makan Bergizi Gratis (MBG) resmi jadi agenda prioritas nasional. Langkah strategis untuk wujudkan masyarakat sehat dan kuat dari segala lapisan!,1,perintah mulai gerak cepat laksana program makan gizi gratis mbg resmi jadi agenda prioritas nasional langkah strategis wujud masyarakat sehat kuat segala lapis
2025-11-05 15:04:50+00:00,Mau menaikkan Pertumbuhan dgn MBG Koperasi Merah Putih. Berharap sarapan tenaga kerja juga pd MBG &amp; Koperasi Merah Putih. Industri padat karya investasi reset teknologinya mans? Sampai kapan hambur2kan uang agar seakan negeri ini baik-baik saja.,0,mau naik tumbuh mbg koperasi merah putih harap sarap tenaga kerja mbg amp koperasi merah putih industri padat karya investasi reset teknologi mans kapan uang akan negeri baik baik
2025-11-27 03:45:00+00:00,Dulu banyak yang meremehkan tapi sekarang MBG justru jadi benchmark dunia Dalam kurang dari setahun bisa menjangkau puluhan juta penerima ini bukan pencapaian biasa ini lompatan. Prabowo membuktikan kerja besar dimulai dari visi besar,1,dulu banyak remeh sekarang mbg justru jadi benchmark dunia kurang tahun jangkau puluh juta terima bukan capai biasa lompat prabowo bukti kerja besar mulai visi besar
2025-11-29 03:00:42+00:00,MBG (Makan Bergizi Gratis) itu bukan sekadar makan tapi juga bantu banget ekonomi keluarga Anak-anak dapat gizi orang tua fokus kerja. Program yang meringankan beban hidup. GiziSeimbang MBGMembantu Penting ï¸,1,mbg makan gizi gratis bukan sekadar makan bantu sangat ekonomi keluarga anak anak gizi orang tua fokus kerja program ringan beban hidup giziseimbang mbgmembantu penting
2025-11-05 13:04:19+00:00,Kyknya KB gak berjalan lancar makanya sekarang make sistem MBG biar populasi menurun,0,kayak tidak jalan lancar makanya sekarang make sistem mbg populasi turun
2025-11-26 03:28:35+00:00,Ruang tumbuh tanpa batas wujud nyata program MBG adalah langkah nyata untuk masa depan anak bangsa. Dengan akses makanan bergizi anak-anak Indonesia dapat berkembang optimal dan siap bersaing di masa depan. Mari dukung program ini demi generasi penerus yang sehat dan cerdas!,1,ruang tumbuh tanpa batas wujud nyata program mbg langkah nyata masa depan anak bangsa akses makan gizi anak anak indonesia kembang optimal siap saing masa depan dukung program generasi terus sehat cerdas
2025-11-05 13:46:54+00:00,Apakah pak pur hanya untuk mengalihkan kasus keracunan MBG yang hilang ditelan waktu?,0,pak pur alih kasus racun mbg hilang tel waktu
2025-11-01 23:35:45+00:00,Waktu kerja di dapur MBG dinilai tidak ideal. Pengawasan di dapur MBG sangat minim. BGN seharusnya mengevaluasi program MBG secara menyeluruh. #TempoPlus,0,waktu kerja dapur mbg nilai tidak ideal awas dapur mbg sangat minim bgn evaluasi program mbg seluruh
2025-11-29 12:10:06+00:00,@tempodotco - ratusan siswa keracunan mbg - ojol dilindes brimob - demo sampe banyak korban jiwa - aparat pada makin petentang petenteng ke masyarakat sipil - banjir ga ditangani dengan baik apalagi ya HASIL NYATAmu itu wo sampe ga kehitung wo saking bany,0,ratus siswa racun mbg ojol dilindes brimob demo sampe banyak korban jiwa aparat makin tentang petenteng masyarakat sipil banjir tidak tangan baik hasil nyata sampe tidak hitung saking bany
2025-11-05 03:38:53+00:00,Pemerintah terus berinovasi untuk mendukung lansia dan penyandang disabilitas. Tahun depan program Makan Bergizi Gratis (MBG) bakal diperluas! Langkah ini jadi bentuk nyata perhatian kami untuk kesehatan dan kesejahteraan semua lapisan masyarakat.,1,perintah terus inovasi dukung lansia sandang disabilitas tahun depan program makan gizi gratis mbg bakal luas langkah jadi bentuk nyata perhati sehat sejahtera semua lapis masyarakat
2025-11-05 00:43:55+00:00,Tragis! Dana Rp 1 Miliar Raib Program Makan Bergizi Gratis di Bandung Barat Terhenti Total...,0,tragis dana miliar raib program makan gizi gratis bandung barat henti total
2025-11-04 03:34:35+00:00,Program MBG (Makan Bergizi Gratis) bukan sekadar bagi makanan tapi investasi pada masa depan anak bangsa. Anak sehat bangsa kuat. ,1,program mbg makan gizi gratis bukan sekadar makan investasi masa depan anak bangsa anak sehat bangsa kuat
2025-07-19 07:02:31+00:00,Di tengah musibah banjir BGN hadir! Paket MBG dikirim untuk korban terdampak. Ini wujud solidaritas: memastikan perut kenyang & nutrisi terjaga saat darurat. Korban banjir tidak sendiri. #MakanBergiziGratis #Solidaritas #KorbanBanjir,1,tengah musibah banjir bgn hadir paket mbg kirim korban dampak wujud solidaritas pasti perut kenyang nutrisi jaga darurat korban banjir tidak sendiri
2025-12-01 04:44:16+00:00,ngeri gak sih sama program mbg yang nelan banyak dana  ,0,ngeri tidak sama program mbg nan banyak dana
2025-07-19 07:02:31+00:00,Program Makan Bergizi Gratis (MBG)  meningkatkan gizi peserta didik untuk mewujudkan pendidikan bermutu untuk semua.,1,program makan gizi gratis mbg tingkat gizi serta didik wujud didik mutu semua
2025-11-28 00:12:15+00:00,@jhonsitorus_19 Kalo ada status bencana Brati negara' harus memberikan bantuan dan sedangkan dana negara habis buat MBG...,0,status bencana brati negara beri bantu dana negara habis buat mbg
2025-11-05 03:00:52+00:00,Tahun depan program Makan Bergizi Gratis (MBG) makin inklusif! Menurut Menteri Sosial Gus Ipul penerima manfaat akan diperluas untuk lansia dan difabel wujud nyata negara hadir untuk semua. #MakanBergiziGratis,1,tahun depan program makan gizi gratis mbg makin inklusif menteri sosial gus ipul terima manfaat luas lansia difabel wujud nyata negara hadir semua
2025-11-27 07:00:14+00:00,LAGI DAN LAGI Puluhan siswa SD dan SMP di Ngawi Keracunan MBG. Orang tua sampe tobat2 memohon agar MBG tidak diadakan lagi,0,puluh siswa smp ngawi racun mbg orang tua sampe mohon mbg tidak ada
2025-11-05 06:12:53+00:00,Program Makan Bergizi Gratis (MBG) yang digagas pemerintah seharusnya menjadi upaya meningkatkan gizi anak-anak sekolah di Indonesia. Namun program ini justru berubah menjadi bencana kesehatan.,0,program makan gizi gratis mbg gagas perintah jadi upaya tingkat gizi anak anak sekolah indonesia program justru ubah jadi bencana sehat
2025-11-28 08:10:57+00:00,@Giiselje Si bongsor pangkas anggaran BNPB hanya demi MBG. Si bongsor lupa kalau negaranya itu ada di ring of fire. Si bongsor lupa negaranya punya byk gunung vulkanik negara kepulauan dgn banyak pantai belum lagi hutannya banyak dibabat dan sistem perkot,0,bongsor pangkas anggar bnpb mbg bongsor lupa negara ring fire bongsor lupa negara punya byk gunung vulkanik negara pulau banyak pantai belum hutan banyak babat sistem perkot
2025-12-05 23:23:30+00:00,@s_mulyatie @tempodotco Menguntungkan pemodal gimana deh? Kerja Nyata MBG juga membuka banyak peluang kerja baru dan membantu para UMKM lokal agar bisa terus beekembang. #LanjutkanMBG,1,untung modal bagaimana kerja nyata mbg buka banyak peluang kerja baru bantu umkm lokal terus beekembang
2025-12-05 09:21:15+00:00,Makan Bergizi Gratis adalah komitmen pemerintah untuk menciptakan masa depan anak bangsa yang lebih sehat. #MBG #MakanBergiziGratis,1,makan gizi gratis komitmen perintah cipta masa depan anak bangsa lebih sehat
2025-12-05 12:51:56+00:00,MBG bukan cuma makan gratis tetapi investasi masa depan bangsa. #MakanBergiziGratis #MBGUntukKita,1,mbg bukan makan gratis investasi masa depan bangsa
2025-12-01 04:07:20+00:00,Setiap anak berhak tumbuh sehat dan kuat. Program makan bergizi gratis hadir untuk memastikan mereka mendapatkan energi fokus dan kesempatan yang sama untuk meraih masa depan. Mari dukung bersama langkah kecil yang membawa perubahan besar bagi generasi penerus.,1,anak hak tumbuh sehat kuat program makan gizi gratis hadir pasti dapat energi fokus sempat sama raih masa depan dukung sama langkah kecil bawa ubah besar generasi terus
2025-12-05 04:11:00+00:00,@afrkml Real gak perlu seminggu baru dikunjungi. Gak perlu jg lanjutin MBG. MBG mau dimakan mau dibuang rasanya sesek. Di sana aja blm tntu mereka udh makan minum. Krn salah satunya gara2 anggaran MBG penanganan bencana jd super lamban.,0,real tidak perlu minggu baru kunjung tidak perlu lanjutin mbg mbg mau makan mau buang rasa sek sana belum tntu makan minum salah satu anggar mbg tangan bencana jadi super lamban
2025-12-01 12:15:11+00:00,Masuk tiktok ketik mbg korban banjir . Lalu lihat satu2 videonya. Jangan kaget angka mbg yg disebar sangat besar. Baru tau sore ini krna video2nya FYP.,0,masuk tiktok ketik mbg korban banjir lalu lihat video jangan kaget angka mbg sebar sangat besar baru tau sore fyp
2025-12-05 14:17:34+00:00,@karimnas_ Mbg ada untuk mencetak orang orang seperti gibran makin banyak,0,mbg cetak orang orang gibran makin banyak
2025-12-05 05:35:55+00:00,Kita dukung Program MBG,1,dukung program mbg
2025-12-05 14:40:02+00:00,Duitnya abis buat mbg maklumin aja nyawa dibayar 15jt.,0,duit abis buat mbg maklumin nyawa bayar
2025-12-05 03:18:43+00:00,@BudiBukanIntel Kan tinggal potong anggaran MBG toh selama bencana kagak aktif juga .....,0,kan tinggal potong anggar mbg lama bencana kagak aktif
2025-12-05 03:50:09+00:00,program MBG ini bisa benar-benar dirasakan manfaatnya dan merata keseluruh Indonesia,1,program mbg benar benar rasa manfaat rata seluruh indonesia
2025-12-02 05:09:28+00:00,Dapur MBG jadi garda terdepan saat darurat bencana banjir di Sumatera. Sementara yg gencar menyerang blm terdengar ada kader dan relawannya hadir disana.,1,dapur mbg jadi garda depan darurat bencana banjir sumatera gencar serang belum dengar kader rawan hadir sana
2025-12-05 06:12:47+00:00,MBG libur 2 hari aja udh bisa bantu tanggulangi bencana,0,mbg libur hari bantu tanggulang bencana
2025-12-05 05:27:56+00:00,@credOLIN Astaghfirullah âï¸âï¸âï¸ Muak sekali aku sama mbg ini mbak. Mudhorotnya jaaaauuuuuhhh lebih banyak drpd manfaatnya.,0,astaghfirullah muak sekali sama mbg mbak mudhorotnya jaauuhh lebih banyak drpd manfaat
2025-12-05 05:30:19+00:00,sederhana tapi mbg tidak bisa,0,sederhana mbg tidak
2025-12-05 14:11:50+00:00,Alhamdulillah terima kasih banyak pak presiden dan petugas SPPG. Semangat terus untuk membantu tumbuh kembang generasi bangsa. Terima kasih juga para ahli gizi yang mengawasi jalannya proses hingga pendistribusian MBG ke anak2..,1,alhamdulillah terima kasih banyak pak presiden tugas sppg semangat terus bantu tumbuh kembang generasi bangsa terima kasih ahli gizi awas jalan proses hingga distribusi mbg
2025-12-05 03:32:59+00:00,Makan Bergizi Gratis hadir sebagai upaya nyata pemerintah dalam menyelesaikan persoalan malnutrisi. #MBG #MakanBergiziGratis,1,makan gizi gratis hadir upaya nyata perintah selesai soal malnutrisi
2025-12-01 04:44:16+00:00,Program MBG SAYA DUNKUNG PENUH,1,program mbg dunkung penuh
2025-12-06 10:58:31+00:00,Kenyang makan MBG Kenyang makan demokrasi ,0,kenyang makan mbg kenyang makan demokrasi
2025-12-03 06:11:17+00:00,Keracunan MBG terus berlanjut. Nggak mau anggarannya dialihkan untuk korban bencana Sumatera apa nih @prabowo?,0,racun mbg terus lanjut tidak mau anggar alih korban bencana sumatera apa
2025-12-04 03:30:00+00:00,Dapur MBG yang biasanya untuk pemenuhan gizi harian sekarang jadi garda terdepan bantu korban banjir di Sumatera Fleksibel tapi tetap terorganisir yang penting masyarakat cepat dapat makanan layak,1,dapur mbg biasa penuh gizi hari sekarang jadi garda depan bantu korban banjir sumatera fleksibel tetap organisir penting masyarakat cepat makan layak
2025-12-05 03:26:14+00:00,Pemerintah serius pastikan MBG bergizi dan tepat sasaran. #MakanBergiziGratis #PerbaikanKualitas #StandarOperasional,1,perintah serius pasti mbg gizi tepat sasar
2025-12-05 03:32:38+00:00,Program Makan Bergizi Gratis diyakini menjadi langkah progresif mengatasi malnutrisi di seluruh Indonesia. #MBG #MakanBergiziGratis,1,program makan gizi gratis yakin jadi langkah progresif atas malnutrisi seluruh indonesia
2025-07-19 07:02:31+00:00,Untuk mengoptimalkan program Makan Bergizi Gratis pemerintah terus memperkuat tata kelola Badan Gizi Nasional. Kerja Nyata pemerintah dan BGN agar MBG semakin optimal memberikan manfaat bagi seluruh masyarakat Indonesia. #LanjutkanMBG  #SpotifyWrappedLiveTH2025,1,optimal program makan gizi gratis perintah terus kuat tata kelola badan gizi nasional kerja nyata perintah bgn mbg makin optimal beri manfaat seluruh masyarakat indonesia
2025-12-05 08:51:38+00:00,Program MBG menciptakan peluang ekonomi yang adil,1,program mbg cipta peluang ekonomi adil
2025-12-05 03:38:18+00:00,Ketelitian dalam distribusi MBG meningkat signifikan ketika BPOM hadirkan mobil laboratorium keliling melakukan pengujian langsung di lokasi. Pengecekan ini menjadi bukti komitmen menjaga mutu bantuan yang diterima warga.,1,teliti distribusi mbg tingkat signifikan bpom hadir mobil laboratorium keliling laku uji langsung lokasi kece jadi bukti komitmen jaga mutu bantu terima warga
2025-12-02 03:01:46+00:00,Presiden cek Dapur MBG yg udeh standby di lokasi bencana apresiasi buat BGN Inilah bukti pemerintahan Prabowo-Gibran selalu hadir untuk masyarakat Indonesia,1,presiden cek dapur mbg udeh standby lokasi bencana apresiasi buat bgn ini bukti perintah prabowo gibran selalu hadir masyarakat indonesia
2025-12-05 06:00:47+00:00,Mari Kita Dukung Penuh Program Makan Bergizi Gratis Sebagai Langkah Nyata Untuk Membangun Generasi Indonesia Yang Sehat Cerdas dan Siap Bersaing. #MBG #fyp,1,dukung penuh program makan gizi gratis langkah nyata bangun generasi indonesia sehat cerdas siap saing
2025-12-05 11:36:29+00:00,@msaid_didu Malah efisiensi gede2an lagi demi MBG,0,malah efisiensi mbg
2025-12-02 17:17:28+00:00,@VeritasArdentur MBG juga bancakan gak ada yg protes. Keracunan gak kelar juga gak ada yg dihukum. Sibuk cari sejuta alasan nolak bencana nasional tapi yg sedang dijalani pura2 gak liat. LOL,0,mbg bancak tidak protes racun tidak kelar tidak hukum sibuk cari juta alas nolak bencana nasional sedang jalan tidak liat lol
2025-08-05 00:21:25+00:00,Perancangan menu MBG harus melibatkan dokter anak dan ahli tumbuh kembang untuk memastikan aspek medis terpenuhi. SIP SAYA DUKUNG MBG,1,ancang menu mbg libat dokter anak ahli tumbuh kembang pasti aspek medis penuh sip dukung mbg
2025-12-05 23:26:50+00:00,@trustmee_ Dana nya padahal banyak hasil bancakan sppg mbg,0,dana padahal banyak hasil bancak sppg mbg
2025-12-01 04:44:16+00:00,Optimalisasi program MBG jalan terus! Pemerintah mantapkan regulasi dan sistem agar layanan gizi makin tepat sasaran. Konsisten menghadirkan Kerja Nyata untuk generasi Indonesia yang sehat. #LanjutkanMBG #KimSeonho #SpotifyWrapped,1,optimalisasi program mbg jalan terus perintah mantap regulasi sistem layan gizi makin tepat sasar konsisten hadir kerja nyata generasi indonesia sehat
2025-12-05 23:49:24+00:00,@infomitigasi Ngeliat orang bilang naikin status bencana nasional dibilang pesenan tapi liat mbg diem2 aja wkwkwkwkwk mungkin ah sudahlah,0,ngeliat orang bilang naikin status bencana nasional bilang sen liat mbg wkwkwkwkwk mungkin sudah
2025-12-04 04:38:30+00:00,Dukungan gizi untuk ibu &amp; anak. Dari ibu hamil hingga balita MBG memastikan gizi tepat sasaran.,1,dukung gizi ibu amp anak ibu hamil hingga balita mbg pasti gizi tepat sasar
2025-12-01 04:44:16+00:00,Mbg harus dihentikan dan dananya dialihkan untuk korban bencana di sumatra,0,mbg henti dana alih korban bencana sumatra
2025-12-01 04:44:16+00:00,mbg kalo di stop pasti udah kekumpul banyak dana buat korban bencana,0,mbg stop kumpul banyak dana buat korban bencana
2025-12-06 09:07:19+00:00,dan so called liberal dan nasionalis tolol itu bilang nanti kalo bencana nasional jadi bancakan raja raja kecil terus itu mbg apa tolol lahan basah segede kontol gajah gak keliatan kah pepek,0,called liberal nasionalis bodoh bilang bencana nasional jadi bancak raja raja kecil terus mbg apa bodoh lahan basah gede kontol gajah tidak liat pepek
2025-12-01 04:44:16+00:00,Anak-anak harus sehat dan kuat melalui Kerja Nyata program MBG karena program ini memastikan mereka mendapat nutrisi lengkap (karbohidrat protein sayur buah) untuk tumbuh kembang optimal. #LanjutkanMBG #SelamatkanGajahsumatra,1,anak anak sehat kuat lalu kerja nyata program mbg program pasti dapat nutrisi lengkap karbohidrat protein sayur buah tumbuh kembang optimal
2025-12-02 05:59:00+00:00,Bangga menjadi bagian dari program MBG! Stefanus Gulo seorang pedagang telur di Jakarta Barat merasa bersyukur karena dipercaya memasok telur untuk program Makan Bergizi Gratis (MBG). Setiap hari ia menyiapkan ratusan kilogram telur untuk memenuhi kebutuhan dapur SPPG.,1,bangga jadi bagi program mbg stefanus gulo orang dagang telur jakarta barat rasa syukur percaya pasok telur program makan gizi gratis mbg hari siap ratus kilogram telur penuh butuh dapur sppg
2025-12-02 04:38:31+00:00,Baiklah karena ramai disclaimer bahwa kalimat sayangnya ketika hendak berterima kasih itu untuk menegaskan sindiran ya. Akun ini juga menaruh kesal terhadap MBG disaster management yang buruk keadilan yang mati untuk Affan Kurniawan Tragedi Kanjuruhan dan pelanggaran HAM.,0,baik ramai disclaimer kalimat sayang hendak terima kasih tegas sindir akun taruh kesal mbg disaster management buruk adil mati affan kurniawan tragedi kanjuruhan langgar ham
2025-12-06 06:57:07+00:00,Program Makan Bergizi Gratis demi gizi anak-anak lebih baik. Gizi anak terpenuhi dengan adanya program dari pemerintah. Dukung terus Program MBG! #ManfaatMakanBergiziGratis #MakanBergiziGratis #ProgramMakanBergiziGratis #DukungProgramMakanBergiziGratis,1,program makan gizi gratis gizi anak anak lebih baik gizi anak penuh ada program perintah dukung terus program mbg
2025-12-05 05:30:46+00:00,Meski medsos penuh polemik MBG anak-anak sekolah tetap bersyukur vibes positif karena program bikin sehat.,1,meski medsos penuh polemik mbg anak anak sekolah tetap syukur vibes positif program bikin sehat
2025-12-05 03:08:17+00:00,Program MBG memastikan anak bumil busui dan balita tetap mendapatkan gizi terbaik. Harapan tetap ada untuk masa depan anak,1,program mbg pasti anak bumil busui balita tetap dapat gizi baik harap tetap masa depan anak
2025-12-01 04:44:16+00:00,"hentikan mbg, bangun sekolah yang layak",0,henti mbg bangun sekolah layak
2025-12-05 10:01:29+00:00,@KompasTV Makanya Setan ngapain juga polisi dan tentara dilibatkan dlm program MBG coba? Lha tugas utama mereka saja masih kurang personil!!!,0,makanya setan ngapain polisi tentara libat dlm program mbg coba lha tugas utama kurang personil
2025-12-05 05:59:35+00:00,Program Makan Bergizi Gratis Bukan Sekedar Pemenuhan Kebutuhan Dasar Melainkan Investasi Jangka Panjang Untuk Menciptakan Generasi Yang Sehat Cerdas dan Berdaya Saing Tinggi. #MBG #fyp,1,program makan gizi gratis bukan dar penuh butuh dasar investasi jangka panjang cipta generasi sehat cerdas daya saing tinggi
2025-12-06 02:15:00+00:00,"Prabowo Sebut MBG Sudah Jangkau 49 Juta Penerima Manfaat: Sampai di Pelosok Kita Berhasil Masuk, Saya Ikut Bangga Pak #LanjutkanMBG",1,prabowo sebut mbg jangkau juta terima manfaat pelosok hasil masuk ikut bangga pak
2025-12-01 04:44:16+00:00,mbg perlu dihapus agar keuangan negara kembali makmur,0,mbg perlu hapus uang negara makmur
2025-12-05 10:54:17+00:00,@pistoiamarliana Perasaan pemrenta beli ini itu bikin Maung ini itu alutista MBG Kopdes tapi helicopter terbatas banget ya,0,asa pemrenta beli bikin maung alutista mbg kopdes helicopter batas sangat
2025-12-05 04:15:59+00:00,Langkah strategis BPOM jemput bola ke daerah terpencil membuktikan keseriusan negara dalam mengawal pelaksanaan MBG sebagai tugas mulia demi peningkatan gizi dan masa depan generasi penerus bangsa.,1,langkah strategis bpom jemput bola daerah pencil bukti serius negara awal laksana mbg tugas mulia tingkat gizi masa depan generasi terus bangsa
2025-12-05 03:35:46+00:00,Makan Bergizi Gratis menjadi wujud nyata perhatian pemerintah terhadap kesehatan generasi muda. #MBG #MakanBergiziGratis,1,makan gizi gratis jadi wujud nyata perhati perintah sehat generasi muda
2025-12-05 20:15:06+00:00,Menu MBG Jadi Solusi Terbaik Untuk Dukung Pertumbuhan Anak Indonesia #MakanBergiziGratis,1,menu mbg jadi solusi baik dukung tumbuh anak indonesia
2025-12-05 13:20:20+00:00,@HilmanASK @DutGendutt @gimanacaranyani @prabowo Meski anggaran besar MBG nyata memberi gizi anak dan membuka lapangan kerja. Pemerintah bisa memperbaiki distribusi &amp; pengelolaan agar manfaat tetap maksimal tanpa menghentikan program. #LanjutkanMBG,1,meski anggar besar mbg nyata beri gizi anak buka lapang kerja perintah baik distribusi amp kelola manfaat tetap maksimal tanpa henti program
2025-12-05 12:59:38+00:00,Dia stalker? Keliatan kok Dia tukang nguping? Keliatan kok Dia manipulatif? Keliatan kok Dia carmuk? Keliatan kok Dia tukang sabotase? Keliatan kok Dia tukang brain wash? Keliatan kok Teruntuk Kenedi kentut kencur kendedes petugas mbg dll. NOH LU BORONG SEMUANYA!,0,stalker liat tukang nguping liat manipulatif liat carmuk liat tukang sabotase liat tukang brain wash liat untuk kenedi kentut kencur kendedes tugas mbg noh kamu borong semua
2025-12-05 09:16:44+00:00,MALUUU..? YA ENGGAK LAH KAN URAT MALU PEJABAT UDAH PUTUS UTK BENCANA MINTA DONASI UTK MBG 1T/hr DUITNYA LANCAR ?? ITULAH KONOHA,0,maluu enggak kan urat malu jabat putus utk bencana minta donasi utk mbg duit lancar konoha
2025-12-03 07:22:02+00:00,Melalui Program Makan Bergizi Gratis setiap anak Indonesia dijamin mendapatkan asupan yang sehat dan seimbang setiap harinya. #MBG #MakanBergiziGratis #AnakSehatBangsaKuat #GiziUntukSemua,1,lalu program makan gizi gratis anak indonesia jamin dapat asupan sehat imbang hari
