created_at,text,sentiment
2025-12-05 13:03:39+00:00,@hideyoshi__kan Lucu banget lagi tanpa makan MBG. Tapi emang bukannya lebih bagus kamu nggak makan itu yaaa?! Aku ngeri banget kalau nanti sehabis makan itu kamu jadi sakit.,0
2025-12-02 03:56:39+00:00,Makan Bergizi Gratis adalah komitmen pemerintah dalam memastikan anak Indonesia tumbuh optimal. #MBG #MakanBergiziGratis,1
2025-12-05 22:06:13+00:00,kalo mampu selesaikan segera. @prabowo @gibran_tweet giliran urusan kemanusiaan nd keselamatan rakyat lu sendiri aja lu bilang ga butuh asing. tapi giliran negara lu butuh duit buat MBG NGEMIS KEMANA-MANA. inget HUTANG LU SAMA ACEH ITU BANYAK SEJAK AWAL MERDEKA!!,0
2025-12-03 23:43:08+00:00,Beberapa titik MBG di Jatim mulai terhenti memberikan pasokan MBG disekolah Dasar . Lapor Pak Presiden menjadi evaluasi jika memang sebaiknya diberikan Mentahannya saja ke Org tua siswa itu lebih bagus. Membuka lapangan kerja iya tp manfaat utk pedagang sayur Tidak. @prabowo,0
2025-12-05 10:22:23+00:00,Langkah ini sejalan dengan kebutuhan nasional dalam mendukung Program Makan Bergizi Gratis (MBG) dan memperkuat ketahanan protein hewani dalam negeri.,1
2025-12-05 05:50:57+00:00,@mdlwlrma Bahkan ortu murid yg menolak MBG jg pasti dikatain antek asing,0
2025-12-05 03:17:07+00:00,@raki_jan72883 Dananya muter di MBG sedangkan pemilik dapur ytta,0
2025-12-01 04:44:16+00:00,uangnya dari mana. Habis buat MBG semua noh.,0
2025-12-01 04:44:16+00:00,Prestasi! Presiden Prabowo Sampaikan Penerima MBG Setara 7 Kali Penduduk Singapura. Lanjutkan MBG dan tunjukkan pada dunia!!,1
2025-12-05 05:25:39+00:00,Polemik MBG bikin publik panas tapi anak-anak sekolah happy vibes karena program bikin mereka semangat belajar.,1
2025-12-05 10:07:53+00:00,Dapur MBG makin kesini masaknya makin seadanya dan terkesan ogah-ogahan masa ada menu nasi ikan bandeng sayurnya salad wortel dan kobis kombinasi yg sangat anti mainstream,0
2025-12-05 14:52:01+00:00,mbg aja dikorup apalagi yg begini,0
2025-12-01 04:44:16+00:00,Kepala BGN memastikan setiap dapur umum MBG didampingi ahli gizi. Ini adalah Kerja Nyata untuk menjamin kualitas dan kandungan gizi makanan yang disajikan. Dengan ahli gizi makanan bergizi tepat sasaran ï¸ #LanjutkanMBG,1
2025-12-05 07:07:07+00:00,Standar pelayanan gizi makin ditingkatkan! Sistem grading dapur MBG adalah bentuk Kerja Nyata untuk memastikan setiap porsi yang diterima anak-anak tetap berkualitas dan higienis. #LanjutkanMBG BNPB Update #SpotifyWrapped Film Timur,1
2025-12-04 22:12:23+00:00,Daerah korban kerusakan hutan sampek menangis menjerit mohon bantuan Pusat. Ratusan triliun APBN untuk MBG mestinya segera gelontorkan ke mereka. Mereka lebih perlu makan bangun rumah bangun infrastruktur. Hentikan MBG. Hentikan pesta anggaran makan2 di tengah bencana,0
2025-12-05 11:15:00+00:00,Lagi dengerin Prambors setelah sekian lama terus: 1. Lah gajadi bangkrut ternyata (terakhir mereka cuma nyetel siaran recorded diputer berulang2) 2. Mereka nyetel iklan MBG.......se-desperate for money itu kah,0
2025-12-05 23:30:22+00:00,@virza1 @hansssolo @arifin34533 Niat itu gk perlu memberhentikan 1 program lain. Kan bisa berjalan berdampingan. Agar Kerja Nyata untuk MBG dan penanganan bencana bisa sama2 terwujud dgn baik. #LanjutkanMBG,1
2025-12-05 09:57:05+00:00,MBG MAKAN BANGSAT GRATIS,0
2025-12-05 02:38:08+00:00,Upahnya ga wajar sepertinya apalagi ada kelebihan jam kerja harus perhitungan lembur. Dapur MBG pasti berdalih kami UMKM hehe..tidak semudah itu ferguso!!!,0
2025-12-05 12:38:04+00:00,@karimnas_ Ponakan gw aja yg hobi makan pas dikasih MBG gk dimakan karena saking gk enaknya,0
2025-12-01 16:10:29+00:00,Emang Bangsa yang Buzzer ini bikin sakit hati warga yang masih punya akal sehat. Tujuan sewa buzzer nggak jelas buang duitnya udah jelas. Perhatiin aja seminggu belakangan udah ada beberapa narasi yg dilempar soal tanggap bencana ini nggak cuma soal lanjutkan MBG.,0
2025-12-05 03:02:28+00:00,Program MBG kembali jadi garda terdepan dalam penyaluran bantuan makanan bagi warga terdampak bencana di Sumatera Aceh. Respons cepat dan distribusi terarah memastikan kebutuhan gizi darurat terpenuhi di saat masyarakat paling membutuhkan. Lnjutkan MBG,1
2025-12-05 07:08:12+00:00,@tanyarlfes Mbg disekolah anak akumah alhamdulillah menunya enak enak,1
2025-12-01 23:16:05+00:00,Program #MBG menjamin kehigenisan makanan,1
2025-12-03 03:06:23+00:00,MBG untuk Santri dan Santriwati Di balik semangat para santri dan santriwati yang belajar tanpa lelah ada harapan sederhana: ruang yang layak makanan yang cukup dan perhatian yang tulus. Di sinilah MBG hadir bukan sekadar program tapi wujud kepedulian,1
2025-12-05 11:39:54+00:00,"dari Senin aku ga makan nasiii mbg pun snack ga ada nasi, gitu kok kataya bergizi",0
2025-12-05 10:52:58+00:00,@ARSIPAJA Bilang @prabowo potong dana mbg!,0
2025-12-05 08:53:48+00:00,Program Makan Bergizi Gratis masih belum dirasakan anak-anak di desa sehingga pemerataan perlu dilakukan segera sekaligus menampung usulan masyarakat terkait perbaikan infrastruktur dan layanan dasar agar kebijakan pembangunan lebih tepat sasaran,0
2025-12-05 03:33:30+00:00,Program ini menjadi terobosan penting dalam memerangi malnutrisi di berbagai daerah. #MBG #MakanBergiziGratis,1
2025-12-05 13:16:20+00:00,@MuHelmyYahya @Giiselje Ape lu kata MBG yg harusnya bergizi aja jadi beracun. Kontol lah lu dari sekian banyak gawean online malah jadi BUZZER presiden. Lebih kontol lagi kalo sukarela,0
2025-12-05 03:09:14+00:00,MBG di prkuat untk msa dpan indonesia sehat,1
2025-12-01 04:44:16+00:00,Ada kekurangan iya tapi bukan berarti MBG kalah dari makanan penjara . Banyak dapur yang sudah bekerja sesuai standar dan terus diawasi. Yang penting peningkatan kualitas jalan terus sebagai bentuk Kerja Nyata untuk rakyat. #LanjutkanMBG,1
2025-12-05 11:20:02+00:00,@tanyarlfes Aku juga pernah mikir gini rasanya agak gimana kalo mbg lancar tapi bantuan buat bencana ngga lancar cuman kalau dipikir2 kemungkinan beberapa dapur mbg ada yang nolak entah karena gaji pegawai mbg kah pemasukan pemilik dapur kah atau apa,0
2025-12-05 08:04:24+00:00,@xquitavee Kualitas SPPG atau dapur MBG juga wajib ditingkatkan dgn didampingi ahli gizi agar makanan terjaga kualitas dan keamanannya Kerja Nyata pemerintah atasi stunting dgn program MBG ï¸ MBG Emang jossss #LanjutkanMBG #ZeeNuNew #BamBam,1
2025-12-06 03:30:51+00:00,Anggaran MBG 330 triliun sisihin 1% aja buat bencana udah 3 triliun harusnya,0
2025-12-05 11:34:58+00:00,MBG Oh MBG Demi profit untuk para partner masa pemilu semua jadi terkorbankan,0
2025-12-05 16:15:10+00:00,ohiya..tapi kan uangnya buat mbg,0
2025-12-06 11:27:15+00:00,Kalau memang MBG itu dipandang sangat² penting tetap saja tdk akan kalah pentingnya sama bencana dana MBG 2026 naik 371% itu artian anggaran belanja harian mencapai 900 milyar perhari. . . . .,0
2025-12-04 03:48:39+00:00,GUE BENCI GUA JADI KORBAN. GUE BENCI JUGA HARUS BILANG KAN!!!! KAN!! PEJABAT PILIHAN LU Apa kalian pikir dia merusak disini saja? Tidak! Apa kalian pikir tidak semua akan kena dampak? Tidak. Mbg? Pajak? Perizinan? Hukum? Dosa salah pilih pemimpin ini terlalu berat. Astaga.,0
2025-12-05 03:08:20+00:00,@BukanCepuuu Goblog goblog..!! Rata2 Dapur MBG itu punya stok bahan baku minimal untuk 1 minggu (bisa lebih). Jk ada kondisi bencana dapur MBG bisa jdi DAPUR Bencana Sementara sambil menunggu pasokan datang. Terlebih peralatan dapurnya jg sudah siap pakai,0
2025-12-05 19:32:19+00:00,@ARSIPAJA Potong MBG arahkan untuk kemanusiaan dulu....binatang apa manusia sih,0
2025-12-05 06:06:55+00:00,iyaaa anj tadi menu mbg di sekolah tempat gue ppl tahu yg rasanya udah asem menuju basi + abon. dan terkadang lauknya mie jir BERGIZI DARI MANANYA GUE TANYA?,0
2025-12-05 07:11:06+00:00,@harusbahagiayuk mbg ade aku skrg cuma dikasih susu 1 sama buah 1 ga ada nasi dan lauk pauknya,0
2025-12-05 11:58:02+00:00,Ga bisa bang ntar buzzernya bakal bilang ada yang nunggu MBG buat dibawa pulang bagi untuk orang rumah lihat wajah bahagia mereka Dari sasarannya aja aneh mau urus stunting kok ke anak SD-SMA yang mayoritas dapat. Konyol tapi kesayangan buzzernya,0
2025-12-05 23:06:44+00:00,@salam4jari Semuanya buat MBG.. MBG ini cara halus dan legal bagi2 uang negara kepada para pendukung 02..,0
2025-12-05 04:28:55+00:00,Keren ada aja gebrakannya MBG nih~ sekarang sudah ada mobil laboratorium keliling dari BPOM untuk menjangkau daerah yang jauh dari Balai POM jadi nggak ada alasan buat MBG minim pengawasan,1
2025-12-05 09:09:50+00:00,@DrEvaChaniago Dengan pola kerja seperti itu di dapur MBG akan banyak karyawan yg akan tumbang. Hanya soal waktu. Akan terjadi pergantian karyawan secara terus-menerus yg akan mengganggu kelangsungan dapur krn hrs melatih orang dari nol lagi.,0
2025-12-05 14:08:46+00:00,@matthekw dari sekian banyak oleh-oleh menarik di indo kenapa abang pilih mbg... apa sih yang membuat abang tertarik banget sama mbg? KROAKK KROAAK,0
2025-12-01 03:00:00+00:00,Demi memastikan anak Indonesia mendapatkan asupan terbaik BPOM siap mengawal keamanan dan higienitas pangan di seluruh rantai pasok MBG mulai dari produksi hingga distribusi. Generasi sehat pangan harus aman!,1
2025-12-03 12:03:29+00:00,@jajariijaa @koganenohikari Soalnya BGN nih jg kejar setoran realisasi biar anggarannya ga disunat sm Purbaya Tapi cara ngitung realisasi MBG ini jg salah kaprah menurut gw krn BGN anggap outputnya adlh makanan yg terkirim. Padahal harusnya output dr MBG,0
2025-12-05 23:26:50+00:00,@hotmatchaa @ridwanadit Bukannya bagus ya kalau sasarannya bertambah jadi Kerja Nyata MBG ini manfaatnya semakin banyak dirasakan oleh masyarakat. #LanjutkanMBG,1
2025-12-05 13:15:18+00:00,8Kerja Nyata: Waka BGN Nanik S. Deyang perintahkan SPPG segera urus Sertifikat Laik Higiene Sanitasi (SLHS) dalam 1 bulan. Komitmen menjamin makanan MBG higienis dan aman! #LanjutkanMBG ,1
2025-12-05 12:40:45+00:00,@nobody_1_2_3_4 @kitabisacom ditekan gimana bang? klo gk ada prtanggung jawaban klo yg didonasiin ngasih ke yayasan2? yayasan MBG aja motong2 anggaran apalagi yg ginian kukira robin hood ternyata robinson pasar minggu,0
2025-12-05 03:00:03+00:00,Pemerintah terus memperkuat tata kelola Program MBG supaya manfaatnya makin optimal dirasakan masyarakat. Regulasi baru disiapkan untuk memastikan pelaksanaan lebih rapi dan terukur. Langkah ini jadi fondasi penting buat mempercepat transformasi pelayanan gizi nasional,1
2025-12-05 08:59:15+00:00,@thavelys jd inget mbg orang sakit orang mati dianggap angka,0
2025-12-03 08:27:05+00:00,Yang kemaren ngata2in gue dan ngefitnah gue Iya.. gue akui gue emg kerja sbg kepala dapur mbg Ketika dapur gue running diminggu pertama gue nginep didapur agar operasional tetap berjalan lancar gue selalu jaga kebersihan dapur &amp; seluruh karyawan yg bekerja ditempat gue..,0
2025-12-05 09:23:52+00:00,1. why trust the military AND the goverment 2. just because atasannya ada andil doesnt mean si gendats ga bersalah ya ngentot ga ngerti sm cara pikir sendernya 3. akun partai GIMIK anjir bukannya kerja malah caper 4. lu kelas menengah ke bawah tp setuju sama program mbg aja ANEH,0
2025-12-05 07:34:09+00:00,@Catatan_ali7 @GusbacheV Lha kan @prabowo keluarkan anggaran MBG tujuannya memang untuk perkaya genknya bukan untuk rakyat. Di Makassar anak wakil ketua DPRD Sulsel dapat 240 juta/hari dari MBG.,0
2025-12-05 08:50:03+00:00,Presiden Prabowo Subianto mengatakan MBG sengaja dijalankan sebagai upaya investasi masa depan di sektor sumber daya manusia (SDM). Sebab program tersebut dinilai mampu mendorong perbaikan gizi anak-anak Indonesia.,1
2025-12-05 06:02:08+00:00,Program Makan Bergizi Gratis Bertujuan Memenuhi Nutrisi dan Gizi Yang Cukup Sehingga Berperan Penting Dalam Mendukung Fungsi Kognitif Kesehatan Mental Kemampuan Konsentrasi dan Kemampuan Belajar. #MBG #fyp,1
2025-12-01 04:44:16+00:00,Program MBG di Desa Suci Cirebon Dorong UMKM Pangan dan Petani Terlibat dalam Rantai Pasok Gizi. Lanjutkan mbg #MBGUpdate,1
2025-12-03 09:01:48+00:00,Konglomerat sawit dikasih dana dr negara pada diem Kcic kuat indikasi bancakan diem MBG apalagi malah dibela mati Matian Buat jutaan rakyat kena bencana dg ratusan daerah terisolir tiga provinsi terdampak? ((Jangan ntar uang negara dimaling)) Memang idiot dan jahanam,0
2025-12-05 03:26:30+00:00,Dengan akses makan bergizi ibu hamil bisa fokus pada kesehatan diri dan buah hati. MBG menjadi langkah pemerintah untuk menyiapkan masa depan yang lebih hebat. ,1
2025-12-01 04:44:16+00:00,Prioritas BGN adalah Kerja Nyata menjamin keamanan pangan MBG. Wakil Kepala BGN minta SPPG segera urus SLHS dalam sebulan. Langkah tegas demi mutu. #LanjutkanMBG #DMDCHARITY2025,1
2025-12-05 15:06:22+00:00,@kompascom Betul harus ngurus MBG food estate ngamanin investasi jaga tambang. Kapan ada waktu ngerjain tugas pokoknya?,0
2025-12-05 03:34:23+00:00,Kerja Nyata BGN melalui MBG terus dilakukan terlebih ditengah bencana alam yg melanda 3 wilayan diIndonesia kehadiran MBG tentu sangat membantu perut2 lapar yang beberapa ahri sempat terisolir. #LanjutkanMBG ,1
2025-12-05 05:48:04+00:00,Grgr muridnya pd keracunan mie mbg kali ya jd sekolah ngajuin mbg nya diganti dalam bentuk uang aja dan dikasihkan ke wali murid,0
2025-12-05 08:51:11+00:00,Program MBG mendukung gizi anak dan UMKM daerah,1
2025-12-05 03:00:30+00:00,Optimalkan Program MBG menjadi langkah strategis pemerintah untuk memperkuat tata kelola gizi nasional. Dengan regulasi yang terus disempurnakan dan sistem data yang terintegrasi pelaksanaan Makan Bergizi Gratis diharapkan semakin tepat sasaran dan berkelanjutan,1
2025-12-01 04:44:16+00:00,` Setuju soal pentingnya persiapan tapi bukan berarti MBG harus dihentikan. Dengan Kerja Nyata pemanfaatan fasilitas yang ada pembayaran layak untuk ahli gizi dan manajemen yang profesional MBG bisa jadi solusi nyata untuk bantu masyarakat. #LanjutkanMBG,1
2025-12-05 03:49:47+00:00,@BukanCepuuu Goblog!! Otak lu gak bisa bernalar ya ?? Orang kena bencana ya gak harus makan buah yg terpenting karbohidratnya cukup..namanya juga kondisi darurat. Stok telur &amp; beras di dapur MBG itu rata2 untuk persediaan 1-2 minggu. Distribusinya set,0
2025-12-04 09:47:35+00:00,Ditengah Hujatan para pembenci MBG ternyata Kerja Nyata seluruh relawan dan SPPI berbuah manis krn MBG punya cerita manis di hati anak2 Indonesia #LanjutkanMBG Film Riba Ujan Kamis Aceh,1
2025-12-05 20:19:25+00:00,@msaid_didu Lebih baik bangun infrastruktur daripada MBG dan Koperasi,0
2025-12-04 03:02:23+00:00,Program Makan Bergizi Gratis (MBG) jadi bukti bahwa pemenuhan gizi anak adalah investasi masa depan sehat hari ini kuat dan cerdas untuk Indonesia esok.,1
2025-07-19 07:02:31+00:00,Aksi Sigap Melayani Korban Bencana! Ratusan Dapur MBG (Makan Bergizi Gratis) kini dialihfungsikan menjadi dapur umum untuk memastikan kebutuhan pangan para korban banjir bandang di Sumatra terpenuhi. SALUT,1
2025-12-05 02:54:04+00:00,konsep mbg adek gue ni apa dah,0
2025-12-05 03:00:03+00:00,Asupan bergizi dari program MBG bikin anak-anak lebih cerah aktif dan siap mengikuti berbagai kegiatan sekolah,1
2025-12-04 00:46:05+00:00,Program Makan Bergizi Gratis (MBG) sebagai langkah strategis Pemerintah dalam mencetak generasi yang sehat aktif dan produktif. #makanbergizigratis,1
2025-12-01 04:44:16+00:00, Udsh masuk awoakwoakwok. Karena kamu gagal hadiahnya MBG dari Wowo. Biar Keracunan,0
2025-12-05 15:02:45+00:00,@ylunho telat gak jawab sekarang.. tadi aku lunch pake apa aja si mas yang penting gak pake mbg ââï¸ itu konsep nya emang lunch sambil bengong gitu yaa? :],0
2025-12-05 20:18:49+00:00,@bg_mush @revania__says temen aku waktu aku tanya kenapa pilih 02 katanya lucu gemoy kasian dan berharap mbg pada akhirnya kita ga dapet apa apa,0
2025-12-01 04:44:16+00:00,Gue dikasih apel dapet dri mbg adek gue. ASEM BNGET BJIR Kek kok bisa anak dikasih buah yg begitu loh,0
2025-12-01 04:44:16+00:00,Aksi intimidasi &amp; pengusiran menimpa sejumlah jurnalis yg tengah bertugas meliput dugaan kasus keracunan MBG di SPPG Mantingan Kec. Mantingan Kab. Ngawi. Stop aja kalo gaada transparansi gini #PERSIBDAY,0
2025-12-05 03:01:43+00:00,Program Makan Bergizi Gratis (MBG) menghadirkan keadilan gizi bagi anak-anak di berbagai daerah sekaligus memperkuat fondasi kesehatan dan pendidikan menuju generasi emas Indonesia.,1
2025-12-05 09:33:44+00:00,TEMEN-TEMEN aku yang pro bgt 02 (aku tau karena mereka nyerang paslon lain dan BERISIK di sosmed pas pemilu) dari kejadian keracunan MBG sampe skrg bencana di Sumatera... gaada posting apa-apa,0
2025-12-05 08:25:17+00:00,MBG untuk generasi sehat dan cerdas,1
2025-12-05 14:05:34+00:00,Bener juga ya kenapa buat mbg juga ga sekalian pake formulasi ransum TNI anjirr kan udah jelas gizinya tuh ada nutrition fact nya tinggal gausah disterilisasi buat neken budgetnya,0
2025-12-05 06:23:58+00:00,@indepenSumatera pak @prabowo ga bgitu caranya pak ini tu di negara sendiri pak. tlong jgn di perlakukan sperti itu rakyat terlihat ngemis. harusnya di perbanyak dan di perluas cakupannya pak. mana gerak cepetmu ndesss... MBG mu bosok,0
2025-12-05 05:54:43+00:00,Sebenarnya kebijakan efisiensi tuh supaya pengeluaran efisien atau malah dialihkan untuk dana MBG? Kalau dialihkan berarti judulnya bukan efisiensi ya wkwkwk tapi pengalihan dana,0
2025-12-05 05:44:43+00:00,Anakku dapet jatah MBG dari posyandu setiap disuruh ngambil gk pernah aku ambil karena 2 kali ngambil udah basi makanannya dan dia juga gk mau makan dari pada mubadzir kebuang jadi gk aku ambil,0
2025-12-04 06:47:31+00:00,Bahan pokok di pasar langka pindah ke dapur makan siang gratis itu semua. Gas lpg 3kg pun bisa bisanya geser kesana,0
2025-12-05 17:15:08+00:00,Gara2 mbg semua sektor lumpuh @prabowo,0
2025-12-05 13:16:08+00:00,Kerja Nyata: Pesan Presiden kepada Kepala BGN Dadan Hindayana: Laksanakan MBG sebaik mungkin! Hasilkan menu bergizi yang membuat anak pintar sehat kuat ceria dan aman dikonsumsi. #LanjutkanMBG Ferry Irwandi Aglaea TO DOYOUNG WITH LOVE Dahlia ONCE MAGICAL,1
2025-12-05 19:48:41+00:00,Harapan Menuju Generasi Emas Kian Dekat Dengan Inovasi Menu MBG #MakanBergiziGratis,1
2025-12-05 10:28:47+00:00,@regar_op0sisi Kelakuannya petugas MBG seperti ini apa iya menu MBGnya baik. Paling ya ngawur,0
2025-12-05 07:13:08+00:00,MBG membuka jutaan potensi lapangan kerja baru. Dapur layanan gizi menyerap tenaga lokal menggerakkan UMKM memperkuat rantai pasok pangan dan memberdayakan petani nelayan. Ekonomi daerah hidup masyarakat ikut maju. #ProgramMBG #EkonomiDaerah #LapanganKerja #UMKMNaikKelas,1
2025-12-05 13:58:28+00:00,tw ga si tadi pagi mbg anak TK bundaku apa? siomay... ANAK TK... DIKASIH SIOMAY... BUMBU KACANG... mana bumbu kacangnya hambar,0
2025-12-05 07:25:53+00:00,Lihat deh di bawah tekanan pun tim MBG tetap lari kencang. Ini bukan cuma soal panik soal Kerja Nyata buat menepati janji dan tuntutan data. Salut! #LanjutkanMBG Bobo Sul Sul Jumat BitMart DMD HEAL WITH LOVE #DMDCHARITY2025 #SpotifyWrapped BNPB Update Film Timur 2025 Wrapped,1
2025-12-05 05:04:40+00:00,Alias fuck you owner dapur MBG keluarga pejabat dll,0
2025-12-01 04:44:16+00:00,Kerja Nyata pemerintah dalam Program MBG terus diperkuat melalui tata kelola yg optimal. Implementasi Perpres No. 115 Tahun 2025 adalah bukti komitmen untuk masyarakat yg lebih sehat dan sejahtera. Mari #LanjutkanMBG  #KimSeonho #25SilverPagesofSoobin Reno #heatedrivalry,1
2025-12-01 04:44:16+00:00,kalo ada ulat rebus in MBG pasti bakal ada yang bilang: oh itu protein. Ironis,0
2025-12-05 05:19:25+00:00,@Tan_Mar3M Mening duit MBG buat bantuan Aceh sumatra. Buat siswa kurang manfaat.eveknya hanya barang barang naek dipasaran.,0
2025-12-05 08:23:33+00:00,@NenkMonica Copot menteri? Berharap ke siapa? Ama yg bilang keracunan mbg karena makan gak pakek sendok? Gak usah lagi berharap terlalu banyak. Hidup jokowi,0
2025-12-05 07:22:12+00:00,@regar_op0sisi mbg punya masalah besar sekarang,0
2025-12-05 10:06:55+00:00,@tempodotco Kan dah dibilang apa Tentara sama polisi fokus tugasnya masingÂ² jgn sokÂ²a ambil jatah mau jadi petani kelola MBG Peternah ayam woii kalau ada kejadian begini scara tactical kemampuan merka berkurang. Ayolah pemerintah berbenah muak bange,0
2025-12-05 03:45:00+00:00,Banyak ibu hamil sekarang merasa lebih tenang karena kebutuhan gizi mereka terpenuhi lewat program makan bergizi gratis Setiap porsi yang diberikan bukan hanya makanan tapi bentuk nyata perhatian pemerintah agar calon bayi tumbuh sehat dan ibu tetap kuat selama masa kehamilan,1
2025-12-02 07:12:20+00:00,Selain aspek investasi dampak terbesar dari program MBG adalah serapan tenaga kerja. Setiap dapur SPPG mampu menyerap sedikitnya 50 pekerja. Dengan 500 dapur yang telah beroperasi program ini menciptakan lapangan kerja bagi 25rb orang di berbagai daerah #MBG #MakanBergiziGratis,1
2025-12-03 07:23:30+00:00,Kerja Nyata MBG di lapangan gak ada habisnya Lihat aja anak-anak bisa makan enak dan bergizi adalah suatu kepuasan #LanjutkanMBG #NegaraHadirDiPapua Menkopolkam #iQOO15 Pre Order Aceh JAYNA ONLY I MV,1
2025-12-05 13:46:57+00:00,@Jumianto_RK Pantaaas proyek MBG GK berani di alih fungsikan untuk rakyat ..dana MBG SATU MILYAR / hari kalau untuk bangun jalan sekolah rumah udah berapa MTR berapa unit berapa sekolah .yaah. Lha hutan aja di tebangin nih ma Presiden yg derita Rakyat .Sa,0
2025-12-05 17:16:46+00:00,@hesanpitosa @CNNIndonesia Tp di lapangan banyak lho produsen lokal yg terbantu bahkan masyarakat pun bisa mendapatkan pekerjaan dgn adanya MBG ini. Itu jadi salah satu bukti kalo Kerja Nyata MBG ini memang memberikan manfaat bagi masyarakat. #LanjutkanMB,1
2025-12-05 13:24:36+00:00,@tiuwtiw Kasus basi bisa diminimalkan dengan perbaikan distribusi &amp; pengelolaan MBG. Program tetap memberi gizi nyata &amp; membuka lapangan kerja sambil memastikan makanan aman dan higienis. #LanjutkanMBG,1
2025-12-05 05:21:45+00:00,Bukan hanya program tapi sistem yang dibenahi MBG dijalankan dengan aturan yang jelas pengawasan ketat dan standar tinggi agar gizi anak terjamin dan aman dikonsumsi. Kerja Nyata #LanjutkanMBG,1
2025-12-05 06:01:13+00:00,Makan Bergizi Gratis Memenuhi Kebutuhan Gizi Anak Demi Masa Depan Generasi Penerus Bangsa Indonesia Menuju Indonesia Emas 2045 #MBG #fyp,1
2025-12-05 06:18:18+00:00,Dari program MBG saja memberikan manfaat yang sangat banyak untuk rakyat bayangkan kalau seluruh program kerakyatan Presiden Prabowo sudah berjalan semuanya pasti kesejahteraan rakyat akan naik tajam.,1
2025-12-05 13:44:35+00:00,@rahmatsn @prabowo MBG nyata memberi gizi anak &amp; membuka lapangan kerja. Kritik penting agar kualitas distribusi dan pengawasan terus diperbaiki supaya manfaat program benar-benar dirasakan anak-anak. #LanjutkanMBG,1
2025-12-03 09:11:30+00:00,@madinaarifahh Andai ini kejadian Deket pemilu .... Dah gak kebayang berapa besar bantuan kan diberikan. Di Konoha semua harus nunggu waktunya .... Setiap kebaikan ada maksudnya..... Gak ada yg namanya Snack gratis apalagi namanya makan siang gratis.... K,0
2025-12-05 06:09:30+00:00,@txtdrimedia Korban2 'Tersembunyi' dr Program Prioritas Prabowo = MBG. Pos2 yg DISUNAT demi MBG di APBN 2025. ................. 2026 TKD 5 5%. .. ..............29 34% BNPB 43%. .. .............75 6% Pendidikan 9 8%. 44% Begitulah MAUNYA RI-1.,0
2025-12-05 13:45:48+00:00,BGN akan menyuntik Rp900 miliar per hari ke rekening SPPG MBG mulai Januari 2026. Ini adalah Kerja Nyata untuk memastikan ketersediaan dana dan kelancaran program. Rekening tidak akan kosong mendukung ekonomi lokal. #LanjutkanMBG ,1
2025-12-05 18:58:31+00:00,@dhaintly gengsi bencana dibikin sendiri MBG lebih penting untuk mengatasi stunting.,0
2025-12-03 08:56:33+00:00,Usul aja. Bagong tau celengan negara lagi melompong kayak isi kepala termul maka : MBG libur dulu seminggu. Nah duitnya dipakai nolongin rakyat yang kebanjiran. Mereka lebih butuh. Yang setuju repost deh... Kali aja kedengeran,0
2025-12-05 11:39:49+00:00,Mengapa tidak memerintahkan TNI atau Polisi dengan kekuatan skala penuh dalam operasi bukan Perang tapi malah menganggap keterlibatan TNI di MBG sebagai operasi bukan perang?! Padahal beberapa bupati di Aceh sudah menyerah dan meminta bantuan pemerintah pusat.,0
2025-12-05 03:55:20+00:00,Pulsa gtau siapa yg bayar. Beras disuruh beli sendiri. Haiyaaahhhh Duit semua ke MBG Semoga yg punya MBG kena karmanya semuaaa,0
2025-12-05 03:30:27+00:00,Kerja Nyata Program MBG bertujuan menjadikan anak pintar sehat dan kuat dengan menyediakan makanan bergizi seimbang di sekolah yang dapat meningkatkan fokus belajar mendukung tumbuh kembang dan mencegah masalah gizi seperti stunting. #LanjutkanMBG #MarkTuan #BamBam,1
2025-12-05 06:17:30+00:00,@ARSIPAJA kalian itu lelet gk bisa bedain prioritas sama hal yg bisa di tunda bikin danantara contohnya MBG yg gk tepat sasaran efisiensi yang gk jelas giliran ada hal kya gini bingung gk punya anggaran,0
2025-12-05 03:58:25+00:00,just a reminder: badan yg khusus nanganin bencana kena potongan bujet 43% krn efisiensi demi mbg dan bayar hutang.,0
2025-12-05 06:42:45+00:00,@ARSIPAJA Terus kenapa tito nyuruh daerah lain buat iuran bantu Sumatera? sudah tidak ada anggaran kah pemerintah pusat buat bantuan ke Sumatera? apa kabar anggaran danantara dan MBG sege GABAN?!,0
2025-12-05 06:36:59+00:00,Di bawah komennya diserang buzzer MBG wkwkwk. Di saat daerah lain chaos dan sangat butuh bantuan pun masih kepikiran bayar beginian ya,0
2025-12-05 13:54:06+00:00,lebih bergizi ransum daripada mbg keknya,0
2025-12-05 23:28:29+00:00,@bebubblybear Apakah tidak akan menimbulkan persoalan baru? Program MBG yang sudah berjalan terus memperbaiki diri dengan evaluasi di semua sektor pelaksanaan agar terwujud #LanjutkanMBG yang berkualitas tanpa ada lagi kasus keracunan dan persoalan lainny,1
2025-12-05 10:10:58+00:00,Program MBG untuk meningkatkan kualitas hidup generasi mendatang!,1
2025-12-05 08:25:30+00:00,Program MBG salah satu penguatan ekonomi kerakyatan,1
2025-12-05 05:23:45+00:00,@KucengTerbanggg mbg untuk mencegah stunting,1
2025-12-05 11:35:18+00:00,Gegara Makan Siang Gratis di Sekolah Berjamur Siswa Ini Sakit,0
